name;href;comp_min;comp_max;comp_car;employer;address;site
Руководитель стратегических проектов;https://hh.ru/vacancy/35838298?query=Python;;;; Билайн;Москва;https://hh.ru
Java-разработчик;https://hh.ru/vacancy/36448041?query=Python;;;; ЛАНИТ-ТЕРКОМ;Санкт-Петербург;https://hh.ru
Automation QA Engineer;https://hh.ru/vacancy/35433069?query=Python;;;; Открытая Мобильная Платформа;Москва;https://hh.ru
Руководитель направления (Бизнес-аналитик по ИТ-автоматизации);https://hh.ru/vacancy/36458512?query=Python;;;;АО Банк ДОМ.РФ;Москва;https://hh.ru
Senior QA Automation Engineer (Telco);https://hh.ru/vacancy/35139946?query=Python;;;; DINS;Санкт-Петербург, Нарвская;https://hh.ru
Software Development Engineer in Test C#;https://hh.ru/vacancy/33806828?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Senior Database Engineer;https://hh.ru/vacancy/33644075?query=Python;;;;ООО Изибрэйн;Минск, Молодежная;https://hh.ru
SRE/DevOps Engineer (Germany and the Netherlands);https://hh.ru/vacancy/36402169?query=Python;;;; EdgeCase Technology;Москва;https://hh.ru
Java разработчик (Senior);https://hh.ru/vacancy/36630525?query=Python;;;; Билайн;Москва;https://hh.ru
Product Analyst;https://hh.ru/vacancy/36591312?query=Python;;;; Selecty;Москва;https://hh.ru
Data Engineer;https://hh.ru/vacancy/35216104?query=Python;;;; Открытые Технологии;Москва;https://hh.ru
Специалист по направлению РЗА (моделирование работы устройств РЗА);https://hh.ru/vacancy/36375535?query=Python;;;;АО РТСофт;Иваново (Ивановская область);https://hh.ru
Программист (ассемблер);https://hh.ru/vacancy/36410545?query=Python;70000.0;95000.0;руб; Дизайн-центр цифровой микроэлектроники МГУ имени М.В. Ломоносова;Москва;https://hh.ru
Системный аналитик в филиал Служба информационных технологий и связи;https://hh.ru/vacancy/35330292?query=Python;85000.0;;руб; ГУП Мосгортранс;Москва;https://hh.ru
Python Developer (middle-senior);https://hh.ru/vacancy/34024028?query=Python;;;; Тинькофф;Москва, Водный стадион;https://hh.ru
Инженер 4 категории;https://hh.ru/vacancy/36646364?query=Python;;;; NETBYNET;Москва;https://hh.ru
Customer Journey Expert;https://hh.ru/vacancy/36639980?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Специалист;https://hh.ru/vacancy/36388978?query=Python;;;;ООО 3Н Интеллигенс;Москва;https://hh.ru
Системный инженер (Linux, DevOps);https://hh.ru/vacancy/36455098?query=Python;120000.0;;руб;ООО БЕРНЕРС;Москва;https://hh.ru
DevOps Engineer;https://hh.ru/vacancy/36144256?query=Python;2000.0;;EUR; TR Logic LLC;Москва;https://hh.ru
QA Automation Engineer на проект Digital Credit;https://hh.ru/vacancy/29199606?query=Python;;;; Банк ВТБ (ПАО);Москва;https://hh.ru
Senior Software Engineer (Кипр);https://hh.ru/vacancy/36409994?query=Python;;;; Wisebits;Москва;https://hh.ru
Senior Software Engineer (Кипр);https://hh.ru/vacancy/36409995?query=Python;;;; Wisebits;Кипр;https://hh.ru
Senior Software Engineer ( на Кипр );https://hh.ru/vacancy/36552871?query=Python;;;; Wisebits;Кипр;https://hh.ru
Senior Software Engineer ( на Кипр );https://hh.ru/vacancy/36552872?query=Python;;;; Wisebits;Москва;https://hh.ru
Senior Software Engineer ( на Кипр );https://hh.ru/vacancy/36552873?query=Python;;;; Wisebits;Санкт-Петербург;https://hh.ru
Системный администратор Linux;https://hh.ru/vacancy/23414881?query=Python;;;;ООО Яндекс.Деньги, НКО;Санкт-Петербург;https://hh.ru
Инженер по тестированию Android-приложений;https://hh.ru/vacancy/33948425?query=Python;;;; ВКонтакте;Санкт-Петербург, Невский проспект;https://hh.ru
DevOps (Системный администратор);https://hh.ru/vacancy/36642679?query=Python;;;;ОАО ИнфоТеКС;Томск;https://hh.ru
Full-Stack Developer Middle;https://hh.ru/vacancy/35446348?query=Python;100000.0;;руб;ООО Ай-Новус;Казань;https://hh.ru
Системный программист/ руководитель проекта;https://hh.ru/vacancy/36328722?query=Python;130000.0;150000.0;руб; АКДЕСИС;Санкт-Петербург, Академическая и еще 1 ;https://hh.ru
Инженер по тестированию ( Kaspersky MLAD);https://hh.ru/vacancy/36634549?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Text To Speech Algorithm Senior Engineer;https://hh.ru/vacancy/35628004?query=Python;;;; HUAWEI;Нижний Новгород, Горьковская;https://hh.ru
DevOps (системный администратор);https://hh.ru/vacancy/36642645?query=Python;;;;ОАО ИнфоТеКС;Уфа;https://hh.ru
DevOps (Системный администратор);https://hh.ru/vacancy/36642692?query=Python;;;;ОАО ИнфоТеКС;Пенза;https://hh.ru
Инженер по тестированию iOS-приложений;https://hh.ru/vacancy/30019550?query=Python;;;; ВКонтакте;Санкт-Петербург;https://hh.ru
Продуктовый аналитик;https://hh.ru/vacancy/36400650?query=Python;60000.0;120000.0;руб; Мегаплан;Москва, Академическая;https://hh.ru
Инженер DevOps [id16425];https://hh.ru/vacancy/36579374?query=Python;;;; ПАО «Газпром нефть»;Санкт-Петербург, Площадь Восстания;https://hh.ru
DevOps инженер;https://hh.ru/vacancy/35763485?query=Python;;;; Новые Облачные Технологии;Санкт-Петербург;https://hh.ru
Machine Vision & Industrial Measurement Specialist;https://hh.ru/vacancy/36638979?query=Python;;;; HUAWEI;Нижний Новгород, Горьковская;https://hh.ru
Инженер VoIP;https://hh.ru/vacancy/34010134?query=Python;80000.0;110000.0;руб; ОБИТ;Санкт-Петербург, Московские ворота;https://hh.ru
DevOps инженер [id41702];https://hh.ru/vacancy/36442305?query=Python;;;; ПАО «Газпром нефть»;Санкт-Петербург, Площадь Восстания;https://hh.ru
ML/NLP инженер в ELMA Assistant;https://hh.ru/vacancy/36639784?query=Python;;;; ELMA;Ижевск;https://hh.ru
Java developer;https://hh.ru/vacancy/36134800?query=Python;80000.0;140000.0;руб;ООО Дата Ист;Новосибирск;https://hh.ru
Системный инженер;https://hh.ru/vacancy/36457262?query=Python;110000.0;150000.0;руб;ООО Комс;Москва;https://hh.ru
Senior QA Engineer (Telco);https://hh.ru/vacancy/35440788?query=Python;;;; DINS;Санкт-Петербург, Нарвская;https://hh.ru
Инженер по тестированию (R&D);https://hh.ru/vacancy/36422156?query=Python;;;; ЦРТ | Группа компаний;Санкт-Петербург, Выборгская;https://hh.ru
Инженер по тестированию веб-приложений;https://hh.ru/vacancy/34539228?query=Python;;;; ВКонтакте;Санкт-Петербург;https://hh.ru
Embedded Software Developer;https://hh.ru/vacancy/36436922?query=Python;;;; Калашников;Краснодар;https://hh.ru
Backend-разработчик;https://hh.ru/vacancy/35770476?query=Python;;;; MST;Краснодар;https://hh.ru
Программист-тестировщик (производительность мобильных приложений);https://hh.ru/vacancy/35756805?query=Python;50000.0;76000.0;руб;ООО Тензор;Новосибирск;https://hh.ru
Full-stack Developer (ASP.NET Core / Angular);https://hh.ru/vacancy/36407995?query=Python;;;; SOVA CAPITAL LIMITED;Москва, Добрынинская;https://hh.ru
Администратор ИТ (автоматизация);https://hh.ru/vacancy/36458237?query=Python;100000.0;150000.0;руб;ООО Софт Компани;Москва;https://hh.ru
Инженер/Архитектор по направлению безопасность веб-приложений (Application Security);https://hh.ru/vacancy/36563649?query=Python;120000.0;170000.0;руб;ООО SolidLab;Москва;https://hh.ru
DevOps engineer;https://hh.ru/vacancy/36466429?query=Python;;;; 8bit group;Москва;https://hh.ru
Automation QA Engineer;https://hh.ru/vacancy/35017000?query=Python;;;; Открытая Мобильная Платформа;Москва, Парк Победы и еще 1 ;https://hh.ru
Эксперт DBA (PostgreSQL), команда SberDevices;https://hh.ru/vacancy/33608287?query=Python;;;; Сбербанк для экспертов;Москва, Кутузовская;https://hh.ru
Full-Stack Developer Senior;https://hh.ru/vacancy/35446243?query=Python;140000.0;;руб;ООО Ай-Новус;Казань;https://hh.ru
Инженер Atlassian (JIRA/Confluence);https://hh.ru/vacancy/36402883?query=Python;;;;ПАО Московская Биржа;Москва;https://hh.ru
Devops lead;https://hh.ru/vacancy/36637863?query=Python;;;; Райффайзенбанк;Москва, Технопарк;https://hh.ru
Специалист по автоматизированному тестированию;https://hh.ru/vacancy/34983004?query=Python;;;; Открытая Мобильная Платформа;Москва, Парк Победы и еще 1 ;https://hh.ru
Лингвист-разработчик (Just AI);https://hh.ru/vacancy/30234426?query=Python;;;; i-FREE;Санкт-Петербург;https://hh.ru
DevOps инженер;https://hh.ru/vacancy/35628626?query=Python;;;;ООО АЛМИ ПАРТНЕР;Нижний Новгород, Горьковская;https://hh.ru
Automation QA;https://hh.ru/vacancy/36091276?query=Python;;;; Электронная торговая площадка Газпромбанка;Москва;https://hh.ru
